"iNaturalist",273,"CA_San Diego_B1_B_896_Aves_all_observations"
"other",82,"CA_San Diego_B1_B_896_Aves_all_observations"
"ebird",964,"CA_San Diego_B10_B_897_Aves_all_observations"
"iNaturalist",30,"CA_San Diego_B10_B_897_Aves_all_observations"
"other",0,"CA_San Diego_B10_B_897_Aves_all_observations"
"ebird",10160,"CA_San Diego_B11_B_898_Aves_all_observations"
"iNaturalist",183,"CA_San Diego_B11_B_898_Aves_all_observations"
"other",34,"CA_San Diego_B11_B_898_Aves_all_observations"
"ebird",2605,"CA_San Diego_B12_B_899_Aves_all_observations"
"iNaturalist",18,"CA_San Diego_B12_B_899_Aves_all_observations"
"other",74,"CA_San Diego_B12_B_899_Aves_all_observations"
"ebird",3779,"CA_San Diego_B13_B_900_Aves_all_observations"
"iNaturalist",49,"CA_San Diego_B13_B_900_Aves_all_observations"
"other",11,"CA_San Diego_B13_B_900_Aves_all_observations"
"ebird",30,"CA_San Diego_B14_B_901_Aves_all_observations"
"iNaturalist",10,"CA_San Diego_B14_B_901_Aves_all_observations"
"other",0,"CA_San Diego_B14_B_901_Aves_all_observations"
"ebird",14896,"CA_San Diego_B15_B_902_Aves_all_observations"
"iNaturalist",78,"CA_San Diego_B15_B_902_Aves_all_observations"
"other",41,"CA_San Diego_B15_B_902_Aves_all_observations"
"ebird",786,"CA_San Diego_B16_B_903_Aves_all_observations"
"iNaturalist",20,"CA_San Diego_B16_B_903_Aves_all_observations"
"other",28,"CA_San Diego_B16_B_903_Aves_all_observations"
"ebird",383,"CA_San Diego_B17_B_904_Aves_all_observations"
"iNaturalist",11,"CA_San Diego_B17_B_904_Aves_all_observations"
"other",2,"CA_San Diego_B17_B_904_Aves_all_observations"
"ebird",8493,"CA_San Diego_B18_B_905_Aves_all_observations"
"iNaturalist",8,"CA_San Diego_B18_B_905_Aves_all_observations"
"other",3,"CA_San Diego_B18_B_905_Aves_all_observations"
"ebird",51,"CA_San Diego_B19_B_906_Aves_all_observations"
"iNaturalist",7,"CA_San Diego_B19_B_906_Aves_all_observations"
"other",0,"CA_San Diego_B19_B_906_Aves_all_observations"
"ebird",1272,"CA_San Diego_B2_B_907_Aves_all_observations"
"iNaturalist",311,"CA_San Diego_B2_B_907_Aves_all_observations"
"other",14,"CA_San Diego_B2_B_907_Aves_all_observations"
"ebird",187,"CA_San Diego_B20_B_908_Aves_all_observations"
"iNaturalist",33,"CA_San Diego_B20_B_908_Aves_all_observations"
"other",0,"CA_San Diego_B20_B_908_Aves_all_observations"
"ebird",1184,"CA_San Diego_B21_B_909_Aves_all_observations"
"iNaturalist",25,"CA_San Diego_B21_B_909_Aves_all_observations"
"other",1,"CA_San Diego_B21_B_909_Aves_all_observations"
"ebird",118,"CA_San Diego_B22_B_910_Aves_all_observations"
"iNaturalist",11,"CA_San Diego_B22_B_910_Aves_all_observations"
"other",0,"CA_San Diego_B22_B_910_Aves_all_observations"
"ebird",34,"CA_San Diego_B23_B_911_Aves_all_observations"
"other",0,"CA_San Diego_B23_B_911_Aves_all_observations"
"iNaturalist",0,"CA_San Diego_B23_B_911_Aves_all_observations"
"ebird",29,"CA_San Diego_B3_B_912_Aves_all_observations"
"iNaturalist",9,"CA_San Diego_B3_B_912_Aves_all_observations"
"other",4,"CA_San Diego_B3_B_912_Aves_all_observations"
"ebird",2376,"CA_San Diego_B4_B_913_Aves_all_observations"
"iNaturalist",84,"CA_San Diego_B4_B_913_Aves_all_observations"
"other",101,"CA_San Diego_B4_B_913_Aves_all_observations"
"ebird",307,"CA_San Diego_B5_B_914_Aves_all_observations"
"other",26,"CA_San Diego_B5_B_914_Aves_all_observations"
"iNaturalist",0,"CA_San Diego_B5_B_914_Aves_all_observations"
"ebird",66,"CA_San Diego_B6_B_915_Aves_all_observations"
"other",0,"CA_San Diego_B6_B_915_Aves_all_observations"
"iNaturalist",0,"CA_San Diego_B6_B_915_Aves_all_observations"
"ebird",356,"CA_San Diego_B7_B_916_Aves_all_observations"
"iNaturalist",58,"CA_San Diego_B7_B_916_Aves_all_observations"
"other",0,"CA_San Diego_B7_B_916_Aves_all_observations"
"ebird",7,"CA_San Diego_B8_B_917_Aves_all_observations"
"iNaturalist",1,"CA_San Diego_B8_B_917_Aves_all_observations"
"other",1,"CA_San Diego_B8_B_917_Aves_all_observations"
"ebird",130,"CA_San Diego_B9_B_918_Aves_all_observations"
"iNaturalist",6,"CA_San Diego_B9_B_918_Aves_all_observations"
"other",2,"CA_San Diego_B9_B_918_Aves_all_observations"
"ebird",65,"CA_San Diego_C1_C_919_Aves_all_observations"
"iNaturalist",2,"CA_San Diego_C1_C_919_Aves_all_observations"
"other",0,"CA_San Diego_C1_C_919_Aves_all_observations"
"ebird",158,"CA_San Diego_C10_C_920_Aves_all_observations"
"iNaturalist",6,"CA_San Diego_C10_C_920_Aves_all_observations"
"other",21,"CA_San Diego_C10_C_920_Aves_all_observations"
"ebird",2808,"CA_San Diego_C11_C_921_Aves_all_observations"
"iNaturalist",58,"CA_San Diego_C11_C_921_Aves_all_observations"
"other",16,"CA_San Diego_C11_C_921_Aves_all_observations"
"ebird",1537,"CA_San Diego_C12_C_922_Aves_all_observations"
"iNaturalist",19,"CA_San Diego_C12_C_922_Aves_all_observations"
"other",0,"CA_San Diego_C12_C_922_Aves_all_observations"
"ebird",1542,"CA_San Diego_C13_C_923_Aves_all_observations"
"iNaturalist",29,"CA_San Diego_C13_C_923_Aves_all_observations"
"other",2,"CA_San Diego_C13_C_923_Aves_all_observations"
"ebird",156,"CA_San Diego_C14_C_924_Aves_all_observations"
"iNaturalist",6,"CA_San Diego_C14_C_924_Aves_all_observations"
"other",13,"CA_San Diego_C14_C_924_Aves_all_observations"
"ebird",1106,"CA_San Diego_C15_C_925_Aves_all_observations"
"iNaturalist",50,"CA_San Diego_C15_C_925_Aves_all_observations"
"other",7,"CA_San Diego_C15_C_925_Aves_all_observations"
"ebird",330,"CA_San Diego_C16_C_926_Aves_all_observations"
"iNaturalist",12,"CA_San Diego_C16_C_926_Aves_all_observations"
"other",3,"CA_San Diego_C16_C_926_Aves_all_observations"
"ebird",68,"CA_San Diego_C17_C_927_Aves_all_observations"
"iNaturalist",4,"CA_San Diego_C17_C_927_Aves_all_observations"
"other",1,"CA_San Diego_C17_C_927_Aves_all_observations"
"other",0,"CA_San Diego_C18_C_928_Aves_all_observations"
"iNaturalist",0,"CA_San Diego_C18_C_928_Aves_all_observations"
"ebird",0,"CA_San Diego_C18_C_928_Aves_all_observations"
"ebird",46,"CA_San Diego_C19_C_929_Aves_all_observations"
"iNaturalist",6,"CA_San Diego_C19_C_929_Aves_all_observations"
"other",8,"CA_San Diego_C19_C_929_Aves_all_observations"
"ebird",530,"CA_San Diego_C2_C_930_Aves_all_observations"
"iNaturalist",66,"CA_San Diego_C2_C_930_Aves_all_observations"
"other",29,"CA_San Diego_C2_C_930_Aves_all_observations"
"ebird",16,"CA_San Diego_C20_C_931_Aves_all_observations"
"iNaturalist",1,"CA_San Diego_C20_C_931_Aves_all_observations"
"other",0,"CA_San Diego_C20_C_931_Aves_all_observations"
"ebird",28,"CA_San Diego_C21_C_932_Aves_all_observations"
"iNaturalist",11,"CA_San Diego_C21_C_932_Aves_all_observations"
"other",41,"CA_San Diego_C21_C_932_Aves_all_observations"
"ebird",13,"CA_San Diego_C22_C_933_Aves_all_observations"
"iNaturalist",2,"CA_San Diego_C22_C_933_Aves_all_observations"
"other",0,"CA_San Diego_C22_C_933_Aves_all_observations"
"ebird",168,"CA_San Diego_C3_C_934_Aves_all_observations"
"iNaturalist",9,"CA_San Diego_C3_C_934_Aves_all_observations"
"other",1,"CA_San Diego_C3_C_934_Aves_all_observations"
"ebird",253,"CA_San Diego_C3_C_935_Aves_all_observations"
"iNaturalist",9,"CA_San Diego_C3_C_935_Aves_all_observations"
"other",3,"CA_San Diego_C3_C_935_Aves_all_observations"
"ebird",73,"CA_San Diego_C3_C_936_Aves_all_observations"
"iNaturalist",12,"CA_San Diego_C3_C_936_Aves_all_observations"
"other",0,"CA_San Diego_C3_C_936_Aves_all_observations"
"ebird",740,"CA_San Diego_C4_C_937_Aves_all_observations"
"iNaturalist",91,"CA_San Diego_C4_C_937_Aves_all_observations"
"other",42,"CA_San Diego_C4_C_937_Aves_all_observations"
"ebird",811,"CA_San Diego_C5_C_938_Aves_all_observations"
"iNaturalist",65,"CA_San Diego_C5_C_938_Aves_all_observations"
"other",10,"CA_San Diego_C5_C_938_Aves_all_observations"
"ebird",183,"CA_San Diego_C6_C_939_Aves_all_observations"
"iNaturalist",7,"CA_San Diego_C6_C_939_Aves_all_observations"
"other",0,"CA_San Diego_C6_C_939_Aves_all_observations"
"ebird",608,"CA_San Diego_C7_C_940_Aves_all_observations"
"iNaturalist",28,"CA_San Diego_C7_C_940_Aves_all_observations"
"other",20,"CA_San Diego_C7_C_940_Aves_all_observations"
"ebird",8090,"CA_San Diego_C8_C_941_Aves_all_observations"
"iNaturalist",92,"CA_San Diego_C8_C_941_Aves_all_observations"
"other",53,"CA_San Diego_C8_C_941_Aves_all_observations"
"ebird",929,"CA_San Diego_C9_C_942_Aves_all_observations"
"iNaturalist",31,"CA_San Diego_C9_C_942_Aves_all_observations"
"other",32,"CA_San Diego_C9_C_942_Aves_all_observations"
"ebird",39,"CA_San Diego_D1_D_943_Aves_all_observations"
"iNaturalist",2,"CA_San Diego_D1_D_943_Aves_all_observations"
"other",1,"CA_San Diego_D1_D_943_Aves_all_observations"
"ebird",1907,"CA_San Diego_D10_D_944_Aves_all_observations"
"iNaturalist",87,"CA_San Diego_D10_D_944_Aves_all_observations"
"other",11,"CA_San Diego_D10_D_944_Aves_all_observations"
"ebird",12188,"CA_San Diego_D2_D_945_Aves_all_observations"
"iNaturalist",326,"CA_San Diego_D2_D_945_Aves_all_observations"
"other",219,"CA_San Diego_D2_D_945_Aves_all_observations"
"ebird",103,"CA_San Diego_D3_D_946_Aves_all_observations"
"iNaturalist",7,"CA_San Diego_D3_D_946_Aves_all_observations"
"other",2,"CA_San Diego_D3_D_946_Aves_all_observations"
"ebird",360,"CA_San Diego_D4_D_947_Aves_all_observations"
"iNaturalist",65,"CA_San Diego_D4_D_947_Aves_all_observations"
"other",0,"CA_San Diego_D4_D_947_Aves_all_observations"
"ebird",675,"CA_San Diego_D5_D_948_Aves_all_observations"
"iNaturalist",12,"CA_San Diego_D5_D_948_Aves_all_observations"
"other",2,"CA_San Diego_D5_D_948_Aves_all_observations"
"ebird",982,"CA_San Diego_D6_D_949_Aves_all_observations"
"iNaturalist",18,"CA_San Diego_D6_D_949_Aves_all_observations"
"other",5,"CA_San Diego_D6_D_949_Aves_all_observations"
"ebird",2468,"CA_San Diego_D7_D_950_Aves_all_observations"
"iNaturalist",41,"CA_San Diego_D7_D_950_Aves_all_observations"
"other",1,"CA_San Diego_D7_D_950_Aves_all_observations"
"ebird",2447,"CA_San Diego_D8_D_951_Aves_all_observations"
"iNaturalist",16,"CA_San Diego_D8_D_951_Aves_all_observations"
"other",0,"CA_San Diego_D8_D_951_Aves_all_observations"
"ebird",237,"CA_San Diego_D9_D_952_Aves_all_observations"
"iNaturalist",1,"CA_San Diego_D9_D_952_Aves_all_observations"
"other",0,"CA_San Diego_D9_D_952_Aves_all_observations"
"ebird",49,"CA_San Diego_NA_A_956_Aves_all_observations"
"iNaturalist",85,"CA_San Diego_NA_A_956_Aves_all_observations"
"other",1,"CA_San Diego_NA_A_956_Aves_all_observations"
"ebird",1954,"CA_San Diego_NA_A_957_Aves_all_observations"
"iNaturalist",1,"CA_San Diego_NA_A_957_Aves_all_observations"
"other",0,"CA_San Diego_NA_A_957_Aves_all_observations"
"ebird",31,"CA_San Diego_NA_A_958_Aves_all_observations"
"iNaturalist",2,"CA_San Diego_NA_A_958_Aves_all_observations"
"other",0,"CA_San Diego_NA_A_958_Aves_all_observations"
"ebird",1409,"CA_San Diego_NA_B_953_Aves_all_observations"
"iNaturalist",172,"CA_San Diego_NA_B_953_Aves_all_observations"
"other",77,"CA_San Diego_NA_B_953_Aves_all_observations"
"ebird",15884,"CA_San Diego_NA_B_954_Aves_all_observations"
"iNaturalist",365,"CA_San Diego_NA_B_954_Aves_all_observations"
"other",92,"CA_San Diego_NA_B_954_Aves_all_observations"
"ebird",6983,"CA_San Diego_NA_B_955_Aves_all_observations"
"iNaturalist",144,"CA_San Diego_NA_B_955_Aves_all_observations"
"other",65,"CA_San Diego_NA_B_955_Aves_all_observations"
"ebird",5648,"CA_San Diego_NA_B_959_Aves_all_observations"
"iNaturalist",33,"CA_San Diego_NA_B_959_Aves_all_observations"
"other",2,"CA_San Diego_NA_B_959_Aves_all_observations"
"ebird",2396,"CA_San Francisco_A1_A_960_Aves_all_observations"
"iNaturalist",84,"CA_San Francisco_A1_A_960_Aves_all_observations"
"other",2,"CA_San Francisco_A1_A_960_Aves_all_observations"
"ebird",88,"CA_San Francisco_A10_A_961_Aves_all_observations"
"iNaturalist",2,"CA_San Francisco_A10_A_961_Aves_all_observations"
"other",0,"CA_San Francisco_A10_A_961_Aves_all_observations"
"ebird",237,"CA_San Francisco_A11_A_962_Aves_all_observations"
"iNaturalist",5,"CA_San Francisco_A11_A_962_Aves_all_observations"
"other",0,"CA_San Francisco_A11_A_962_Aves_all_observations"
"ebird",39,"CA_San Francisco_A12_A_963_Aves_all_observations"
"iNaturalist",5,"CA_San Francisco_A12_A_963_Aves_all_observations"
"other",0,"CA_San Francisco_A12_A_963_Aves_all_observations"
"ebird",20,"CA_San Francisco_A13_A_964_Aves_all_observations"
"iNaturalist",1,"CA_San Francisco_A13_A_964_Aves_all_observations"
"other",0,"CA_San Francisco_A13_A_964_Aves_all_observations"
"ebird",1,"CA_San Francisco_A2_A_965_Aves_all_observations"
"other",0,"CA_San Francisco_A2_A_965_Aves_all_observations"
"iNaturalist",0,"CA_San Francisco_A2_A_965_Aves_all_observations"
"ebird",6,"CA_San Francisco_A3_A_966_Aves_all_observations"
"iNaturalist",6,"CA_San Francisco_A3_A_966_Aves_all_observations"
"other",0,"CA_San Francisco_A3_A_966_Aves_all_observations"
"ebird",46,"CA_San Francisco_A4_A_967_Aves_all_observations"
"iNaturalist",25,"CA_San Francisco_A4_A_967_Aves_all_observations"
"other",7,"CA_San Francisco_A4_A_967_Aves_all_observations"
"ebird",97,"CA_San Francisco_A5_A_968_Aves_all_observations"
"iNaturalist",12,"CA_San Francisco_A5_A_968_Aves_all_observations"
"other",1,"CA_San Francisco_A5_A_968_Aves_all_observations"
"ebird",7906,"CA_San Francisco_A6_A_969_Aves_all_observations"
"iNaturalist",12,"CA_San Francisco_A6_A_969_Aves_all_observations"
"other",25,"CA_San Francisco_A6_A_969_Aves_all_observations"
"ebird",40,"CA_San Francisco_A7_A_970_Aves_all_observations"
"iNaturalist",4,"CA_San Francisco_A7_A_970_Aves_all_observations"
"other",0,"CA_San Francisco_A7_A_970_Aves_all_observations"
"ebird",57,"CA_San Francisco_A8_A_971_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_A8_A_971_Aves_all_observations"
"other",0,"CA_San Francisco_A8_A_971_Aves_all_observations"
"ebird",212,"CA_San Francisco_A9_A_972_Aves_all_observations"
"iNaturalist",1,"CA_San Francisco_A9_A_972_Aves_all_observations"
"other",0,"CA_San Francisco_A9_A_972_Aves_all_observations"
"ebird",763,"CA_San Francisco_B1_B_973_Aves_all_observations"
"iNaturalist",716,"CA_San Francisco_B1_B_973_Aves_all_observations"
"other",49,"CA_San Francisco_B1_B_973_Aves_all_observations"
"ebird",16,"CA_San Francisco_B10_B_974_Aves_all_observations"
"iNaturalist",2,"CA_San Francisco_B10_B_974_Aves_all_observations"
"other",0,"CA_San Francisco_B10_B_974_Aves_all_observations"
"ebird",7,"CA_San Francisco_B11_B_975_Aves_all_observations"
"iNaturalist",10,"CA_San Francisco_B11_B_975_Aves_all_observations"
"other",2,"CA_San Francisco_B11_B_975_Aves_all_observations"
"ebird",60,"CA_San Francisco_B12_B_976_Aves_all_observations"
"iNaturalist",11,"CA_San Francisco_B12_B_976_Aves_all_observations"
"other",12,"CA_San Francisco_B12_B_976_Aves_all_observations"
"ebird",84,"CA_San Francisco_B13_B_977_Aves_all_observations"
"iNaturalist",29,"CA_San Francisco_B13_B_977_Aves_all_observations"
"other",1,"CA_San Francisco_B13_B_977_Aves_all_observations"
"ebird",5,"CA_San Francisco_B14_B_978_Aves_all_observations"
"iNaturalist",4,"CA_San Francisco_B14_B_978_Aves_all_observations"
"other",1,"CA_San Francisco_B14_B_978_Aves_all_observations"
"ebird",422,"CA_San Francisco_B15_B_979_Aves_all_observations"
"iNaturalist",43,"CA_San Francisco_B15_B_979_Aves_all_observations"
"other",2,"CA_San Francisco_B15_B_979_Aves_all_observations"
"ebird",1023,"CA_San Francisco_B16_B_980_Aves_all_observations"
"iNaturalist",86,"CA_San Francisco_B16_B_980_Aves_all_observations"
"other",10,"CA_San Francisco_B16_B_980_Aves_all_observations"
"ebird",623,"CA_San Francisco_B17_B_981_Aves_all_observations"
"iNaturalist",71,"CA_San Francisco_B17_B_981_Aves_all_observations"
"other",0,"CA_San Francisco_B17_B_981_Aves_all_observations"
"ebird",214,"CA_San Francisco_B18_B_982_Aves_all_observations"
"iNaturalist",8,"CA_San Francisco_B18_B_982_Aves_all_observations"
"other",3,"CA_San Francisco_B18_B_982_Aves_all_observations"
"ebird",638,"CA_San Francisco_B19_B_983_Aves_all_observations"
"iNaturalist",14,"CA_San Francisco_B19_B_983_Aves_all_observations"
"other",0,"CA_San Francisco_B19_B_983_Aves_all_observations"
"ebird",1609,"CA_San Francisco_B2_B_984_Aves_all_observations"
"iNaturalist",47,"CA_San Francisco_B2_B_984_Aves_all_observations"
"other",1,"CA_San Francisco_B2_B_984_Aves_all_observations"
"ebird",54,"CA_San Francisco_B20_B_985_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_B20_B_985_Aves_all_observations"
"other",1,"CA_San Francisco_B20_B_985_Aves_all_observations"
"ebird",52,"CA_San Francisco_B21_B_986_Aves_all_observations"
"iNaturalist",12,"CA_San Francisco_B21_B_986_Aves_all_observations"
"other",0,"CA_San Francisco_B21_B_986_Aves_all_observations"
"ebird",144,"CA_San Francisco_B22_B_987_Aves_all_observations"
"iNaturalist",16,"CA_San Francisco_B22_B_987_Aves_all_observations"
"other",1,"CA_San Francisco_B22_B_987_Aves_all_observations"
"ebird",1633,"CA_San Francisco_B23_B_988_Aves_all_observations"
"iNaturalist",109,"CA_San Francisco_B23_B_988_Aves_all_observations"
"other",5,"CA_San Francisco_B23_B_988_Aves_all_observations"
"ebird",20,"CA_San Francisco_B24_B_989_Aves_all_observations"
"iNaturalist",1,"CA_San Francisco_B24_B_989_Aves_all_observations"
"other",0,"CA_San Francisco_B24_B_989_Aves_all_observations"
"ebird",48,"CA_San Francisco_B25_B_990_Aves_all_observations"
"iNaturalist",6,"CA_San Francisco_B25_B_990_Aves_all_observations"
"other",0,"CA_San Francisco_B25_B_990_Aves_all_observations"
"ebird",674,"CA_San Francisco_B26_B_991_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_B26_B_991_Aves_all_observations"
"other",0,"CA_San Francisco_B26_B_991_Aves_all_observations"
"ebird",206,"CA_San Francisco_B27_B_992_Aves_all_observations"
"iNaturalist",5,"CA_San Francisco_B27_B_992_Aves_all_observations"
"other",0,"CA_San Francisco_B27_B_992_Aves_all_observations"
"ebird",12,"CA_San Francisco_B28_B_993_Aves_all_observations"
"iNaturalist",1,"CA_San Francisco_B28_B_993_Aves_all_observations"
"other",0,"CA_San Francisco_B28_B_993_Aves_all_observations"
"ebird",65,"CA_San Francisco_B29_B_994_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_B29_B_994_Aves_all_observations"
"other",0,"CA_San Francisco_B29_B_994_Aves_all_observations"
"ebird",55,"CA_San Francisco_B3_B_995_Aves_all_observations"
"iNaturalist",12,"CA_San Francisco_B3_B_995_Aves_all_observations"
"other",0,"CA_San Francisco_B3_B_995_Aves_all_observations"
"ebird",812,"CA_San Francisco_B30_B_996_Aves_all_observations"
"iNaturalist",26,"CA_San Francisco_B30_B_996_Aves_all_observations"
"other",1,"CA_San Francisco_B30_B_996_Aves_all_observations"
"ebird",4,"CA_San Francisco_B31_B_997_Aves_all_observations"
"iNaturalist",16,"CA_San Francisco_B31_B_997_Aves_all_observations"
"other",0,"CA_San Francisco_B31_B_997_Aves_all_observations"
"ebird",131,"CA_San Francisco_B32_B_998_Aves_all_observations"
"other",0,"CA_San Francisco_B32_B_998_Aves_all_observations"
"iNaturalist",0,"CA_San Francisco_B32_B_998_Aves_all_observations"
"ebird",17,"CA_San Francisco_B33_B_999_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_B33_B_999_Aves_all_observations"
"other",0,"CA_San Francisco_B33_B_999_Aves_all_observations"
"ebird",189,"CA_San Francisco_B34_B_1000_Aves_all_observations"
"iNaturalist",29,"CA_San Francisco_B34_B_1000_Aves_all_observations"
"other",4,"CA_San Francisco_B34_B_1000_Aves_all_observations"
"ebird",72,"CA_San Francisco_B35_B_1001_Aves_all_observations"
"iNaturalist",2,"CA_San Francisco_B35_B_1001_Aves_all_observations"
"other",0,"CA_San Francisco_B35_B_1001_Aves_all_observations"
"ebird",191,"CA_San Francisco_B4_B_1002_Aves_all_observations"
"iNaturalist",14,"CA_San Francisco_B4_B_1002_Aves_all_observations"
"other",1,"CA_San Francisco_B4_B_1002_Aves_all_observations"
"ebird",902,"CA_San Francisco_B5_B_1003_Aves_all_observations"
"iNaturalist",30,"CA_San Francisco_B5_B_1003_Aves_all_observations"
"other",2,"CA_San Francisco_B5_B_1003_Aves_all_observations"
"ebird",3416,"CA_San Francisco_B6_B_1004_Aves_all_observations"
"iNaturalist",47,"CA_San Francisco_B6_B_1004_Aves_all_observations"
"other",1,"CA_San Francisco_B6_B_1004_Aves_all_observations"
"ebird",12398,"CA_San Francisco_B7_B_1005_Aves_all_observations"
"iNaturalist",213,"CA_San Francisco_B7_B_1005_Aves_all_observations"
"other",59,"CA_San Francisco_B7_B_1005_Aves_all_observations"
"ebird",174,"CA_San Francisco_B8_B_1006_Aves_all_observations"
"iNaturalist",31,"CA_San Francisco_B8_B_1006_Aves_all_observations"
"other",0,"CA_San Francisco_B8_B_1006_Aves_all_observations"
"ebird",27,"CA_San Francisco_B9_B_1007_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_B9_B_1007_Aves_all_observations"
"other",0,"CA_San Francisco_B9_B_1007_Aves_all_observations"
"ebird",36,"CA_San Francisco_C1_C_1008_Aves_all_observations"
"other",0,"CA_San Francisco_C1_C_1008_Aves_all_observations"
"iNaturalist",0,"CA_San Francisco_C1_C_1008_Aves_all_observations"
"ebird",25,"CA_San Francisco_C1_C_1009_Aves_all_observations"
"iNaturalist",5,"CA_San Francisco_C1_C_1009_Aves_all_observations"
"other",1,"CA_San Francisco_C1_C_1009_Aves_all_observations"
"ebird",1093,"CA_San Francisco_C10_C_1010_Aves_all_observations"
"iNaturalist",44,"CA_San Francisco_C10_C_1010_Aves_all_observations"
"other",31,"CA_San Francisco_C10_C_1010_Aves_all_observations"
"ebird",8865,"CA_San Francisco_C11_C_1011_Aves_all_observations"
"iNaturalist",42,"CA_San Francisco_C11_C_1011_Aves_all_observations"
"other",130,"CA_San Francisco_C11_C_1011_Aves_all_observations"
"ebird",1268,"CA_San Francisco_C12_C_1012_Aves_all_observations"
"iNaturalist",16,"CA_San Francisco_C12_C_1012_Aves_all_observations"
"other",2,"CA_San Francisco_C12_C_1012_Aves_all_observations"
"ebird",89,"CA_San Francisco_C13_C_1013_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_C13_C_1013_Aves_all_observations"
"other",1,"CA_San Francisco_C13_C_1013_Aves_all_observations"
"ebird",10,"CA_San Francisco_C13_C_1014_Aves_all_observations"
"iNaturalist",1,"CA_San Francisco_C13_C_1014_Aves_all_observations"
"other",2,"CA_San Francisco_C13_C_1014_Aves_all_observations"
"ebird",246,"CA_San Francisco_C14_C_1015_Aves_all_observations"
"iNaturalist",12,"CA_San Francisco_C14_C_1015_Aves_all_observations"
"other",3,"CA_San Francisco_C14_C_1015_Aves_all_observations"
"ebird",2173,"CA_San Francisco_C15_C_1016_Aves_all_observations"
"iNaturalist",34,"CA_San Francisco_C15_C_1016_Aves_all_observations"
"other",5,"CA_San Francisco_C15_C_1016_Aves_all_observations"
"ebird",45,"CA_San Francisco_C16_C_1017_Aves_all_observations"
"iNaturalist",7,"CA_San Francisco_C16_C_1017_Aves_all_observations"
"other",0,"CA_San Francisco_C16_C_1017_Aves_all_observations"
"ebird",39,"CA_San Francisco_C16_C_1018_Aves_all_observations"
"iNaturalist",23,"CA_San Francisco_C16_C_1018_Aves_all_observations"
"other",1,"CA_San Francisco_C16_C_1018_Aves_all_observations"
"ebird",719,"CA_San Francisco_C16_C_1019_Aves_all_observations"
"iNaturalist",40,"CA_San Francisco_C16_C_1019_Aves_all_observations"
"other",2,"CA_San Francisco_C16_C_1019_Aves_all_observations"
"ebird",132,"CA_San Francisco_C17_C_1020_Aves_all_observations"
"iNaturalist",20,"CA_San Francisco_C17_C_1020_Aves_all_observations"
"other",0,"CA_San Francisco_C17_C_1020_Aves_all_observations"
"ebird",1223,"CA_San Francisco_C18_C_1021_Aves_all_observations"
"iNaturalist",7,"CA_San Francisco_C18_C_1021_Aves_all_observations"
"other",2,"CA_San Francisco_C18_C_1021_Aves_all_observations"
"ebird",407,"CA_San Francisco_C19_C_1022_Aves_all_observations"
"iNaturalist",40,"CA_San Francisco_C19_C_1022_Aves_all_observations"
"other",1,"CA_San Francisco_C19_C_1022_Aves_all_observations"
"ebird",45,"CA_San Francisco_C2_C_1023_Aves_all_observations"
"iNaturalist",38,"CA_San Francisco_C2_C_1023_Aves_all_observations"
"other",0,"CA_San Francisco_C2_C_1023_Aves_all_observations"
"ebird",399,"CA_San Francisco_C20_C_1024_Aves_all_observations"
"iNaturalist",147,"CA_San Francisco_C20_C_1024_Aves_all_observations"
"other",1,"CA_San Francisco_C20_C_1024_Aves_all_observations"
"ebird",5489,"CA_San Francisco_C21_C_1025_Aves_all_observations"
"iNaturalist",161,"CA_San Francisco_C21_C_1025_Aves_all_observations"
"other",53,"CA_San Francisco_C21_C_1025_Aves_all_observations"
"ebird",227,"CA_San Francisco_C22_C_1026_Aves_all_observations"
"iNaturalist",9,"CA_San Francisco_C22_C_1026_Aves_all_observations"
"other",1,"CA_San Francisco_C22_C_1026_Aves_all_observations"
"ebird",22,"CA_San Francisco_C23_C_1027_Aves_all_observations"
"iNaturalist",3,"CA_San Francisco_C23_C_1027_Aves_all_observations"
"other",0,"CA_San Francisco_C23_C_1027_Aves_all_observations"
"ebird",38178,"CA_San Francisco_C24_C_1028_Aves_all_observations"
"iNaturalist",121,"CA_San Francisco_C24_C_1028_Aves_all_observations"
"other",33,"CA_San Francisco_C24_C_1028_Aves_all_observations"
"ebird",2149,"CA_San Francisco_C25_C_1029_Aves_all_observations"
"iNaturalist",18,"CA_San Francisco_C25_C_1029_Aves_all_observations"
"other",3,"CA_San Francisco_C25_C_1029_Aves_all_observations"
"ebird",61,"CA_San Francisco_C25_C_1030_Aves_all_observations"
"iNaturalist",4,"CA_San Francisco_C25_C_1030_Aves_all_observations"
"other",1,"CA_San Francisco_C25_C_1030_Aves_all_observations"
"ebird",5246,"CA_San Francisco_C26_C_1031_Aves_all_observations"
"iNaturalist",42,"CA_San Francisco_C26_C_1031_Aves_all_observations"
"other",14,"CA_San Francisco_C26_C_1031_Aves_all_observations"
"ebird",2,"CA_San Francisco_C27_C_1032_Aves_all_observations"
"iNaturalist",18,"CA_San Francisco_C27_C_1032_Aves_all_observations"
