city_state,city,state,year,collectionCode,id,id2,holc_polygon,holc_grade,lat,lon,area_holc_km2,sum_bird_obs
"Union Co., NJ",Union Co.,NJ,2012,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,52
"Union Co., NJ",Union Co.,NJ,2011,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,220
"Union Co., NJ",Union Co.,NJ,2010,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,164
"Union Co., NJ",Union Co.,NJ,2009,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,142
"Union Co., NJ",Union Co.,NJ,2008,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,183
"Union Co., NJ",Union Co.,NJ,2007,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,310
"Union Co., NJ",Union Co.,NJ,2006,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,117
"Union Co., NJ",Union Co.,NJ,2005,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,128
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B31_B_5943,"Union Co., NJ B31",NJ_Union Co._B31_B_5943_Aves_all_observations,B,40.6301,-74.4274,4.3752558854876,267
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B33_B_5944,"Union Co., NJ B33",NJ_Union Co._B33_B_5944_Aves_all_observations,B,40.60513,-74.42121,1.07979523280492,117
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B33_B_5944,"Union Co., NJ B33",NJ_Union Co._B33_B_5944_Aves_all_observations,B,40.60513,-74.42121,1.07979523280492,3
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B33_B_5944,"Union Co., NJ B33",NJ_Union Co._B33_B_5944_Aves_all_observations,B,40.60513,-74.42121,1.07979523280492,7
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B33_B_5944,"Union Co., NJ B33",NJ_Union Co._B33_B_5944_Aves_all_observations,B,40.60513,-74.42121,1.07979523280492,11
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._B33_B_5944,"Union Co., NJ B33",NJ_Union Co._B33_B_5944_Aves_all_observations,B,40.60513,-74.42121,1.07979523280492,18
"Union Co., NJ",Union Co.,NJ,2019,iNaturalist,NJ_Union Co._B34_B_5945,"Union Co., NJ B34",NJ_Union Co._B34_B_5945_Aves_all_observations,B,40.605621,-74.400068,0.727749411846624,1
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B35_B_5946,"Union Co., NJ B35",NJ_Union Co._B35_B_5946_Aves_all_observations,B,40.62214,-74.39204,0.262947287730042,4
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._B35_B_5946,"Union Co., NJ B35",NJ_Union Co._B35_B_5946_Aves_all_observations,B,40.62214,-74.39204,0.262947287730042,1
"Union Co., NJ",Union Co.,NJ,2008,ebird,NJ_Union Co._B35_B_5946,"Union Co., NJ B35",NJ_Union Co._B35_B_5946_Aves_all_observations,B,40.62214,-74.39204,0.262947287730042,17
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,4
"Union Co., NJ",Union Co.,NJ,2016,other,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,4
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,1
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,4
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,6
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B36_B_5947,"Union Co., NJ B36",NJ_Union Co._B36_B_5947_Aves_all_observations,B,40.617905,-74.29305,0.525962128910548,7
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,16
"Union Co., NJ",Union Co.,NJ,2020,other,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,2
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,1
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,18
"Union Co., NJ",Union Co.,NJ,2019,other,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,3
"Union Co., NJ",Union Co.,NJ,2018,other,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,1
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,12
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,2
"Union Co., NJ",Union Co.,NJ,2017,other,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,17
"Union Co., NJ",Union Co.,NJ,2016,other,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,36
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,7
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,40
"Union Co., NJ",Union Co.,NJ,2011,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,10
"Union Co., NJ",Union Co.,NJ,2005,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,29
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,19
"Union Co., NJ",Union Co.,NJ,2003,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,5
"Union Co., NJ",Union Co.,NJ,2009,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,11
"Union Co., NJ",Union Co.,NJ,2002,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,18
"Union Co., NJ",Union Co.,NJ,2004,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,35
"Union Co., NJ",Union Co.,NJ,2001,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,12
"Union Co., NJ",Union Co.,NJ,2000,ebird,NJ_Union Co._B37_B_5948,"Union Co., NJ B37",NJ_Union Co._B37_B_5948_Aves_all_observations,B,40.6082,-74.2776,1.58098087690041,79
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B38_B_5949,"Union Co., NJ B38",NJ_Union Co._B38_B_5949_Aves_all_observations,B,40.617035,-74.27643,0.212126391580414,4
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B38_B_5949,"Union Co., NJ B38",NJ_Union Co._B38_B_5949_Aves_all_observations,B,40.617035,-74.27643,0.212126391580414,14
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._B38_B_5949,"Union Co., NJ B38",NJ_Union Co._B38_B_5949_Aves_all_observations,B,40.617035,-74.27643,0.212126391580414,43
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B38_B_5949,"Union Co., NJ B38",NJ_Union Co._B38_B_5949_Aves_all_observations,B,40.617035,-74.27643,0.212126391580414,12
"Union Co., NJ",Union Co.,NJ,2014,other,NJ_Union Co._B38_B_5949,"Union Co., NJ B38",NJ_Union Co._B38_B_5949_Aves_all_observations,B,40.617035,-74.27643,0.212126391580414,9
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B4_B_5951,"Union Co., NJ B4",NJ_Union Co._B4_B_5951_Aves_all_observations,B,40.709064,-74.35655,1.1226441557848,4
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,12
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,40
"Union Co., NJ",Union Co.,NJ,2019,other,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,1
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,1
"Union Co., NJ",Union Co.,NJ,2019,iNaturalist,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,2
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,2
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,14
"Union Co., NJ",Union Co.,NJ,2018,iNaturalist,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,27
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,9
"Union Co., NJ",Union Co.,NJ,2006,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,3
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,1
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,1
"Union Co., NJ",Union Co.,NJ,2012,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,3
"Union Co., NJ",Union Co.,NJ,2010,ebird,NJ_Union Co._B5_B_5952,"Union Co., NJ B5",NJ_Union Co._B5_B_5952_Aves_all_observations,B,40.715992,-74.32023,3.46439333265207,3
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B6_B_5953,"Union Co., NJ B6",NJ_Union Co._B6_B_5953_Aves_all_observations,B,40.71426,-74.26194,0.720631439744751,1
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B6_B_5953,"Union Co., NJ B6",NJ_Union Co._B6_B_5953_Aves_all_observations,B,40.71426,-74.26194,0.720631439744751,1
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,8
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,3
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,10
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,21
"Union Co., NJ",Union Co.,NJ,2018,other,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,3
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,5
"Union Co., NJ",Union Co.,NJ,2017,other,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1
"Union Co., NJ",Union Co.,NJ,2012,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,65
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,6
"Union Co., NJ",Union Co.,NJ,2016,other,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,9
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1
"Union Co., NJ",Union Co.,NJ,2011,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1
"Union Co., NJ",Union Co.,NJ,2010,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,2
"Union Co., NJ",Union Co.,NJ,2009,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1453
"Union Co., NJ",Union Co.,NJ,2008,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,2046
"Union Co., NJ",Union Co.,NJ,2007,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,1682
"Union Co., NJ",Union Co.,NJ,2006,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,2086
"Union Co., NJ",Union Co.,NJ,2005,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,69
"Union Co., NJ",Union Co.,NJ,2001,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,56
"Union Co., NJ",Union Co.,NJ,2004,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,43
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,2
"Union Co., NJ",Union Co.,NJ,2000,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,284
"Union Co., NJ",Union Co.,NJ,2003,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,34
"Union Co., NJ",Union Co.,NJ,2002,ebird,NJ_Union Co._B7_B_5954,"Union Co., NJ B7",NJ_Union Co._B7_B_5954_Aves_all_observations,B,40.694875,-74.269285,1.866143750878,44
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,40
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,41
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,37
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,39
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,28
"Union Co., NJ",Union Co.,NJ,2005,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,27
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,7
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,48
"Union Co., NJ",Union Co.,NJ,2006,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,11
"Union Co., NJ",Union Co.,NJ,2012,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,74
"Union Co., NJ",Union Co.,NJ,2010,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,3
"Union Co., NJ",Union Co.,NJ,2011,ebird,NJ_Union Co._B8_B_5955,"Union Co., NJ B8",NJ_Union Co._B8_B_5955_Aves_all_observations,B,40.67452,-74.26386,5.23202939031763,69
"Union Co., NJ",Union Co.,NJ,2018,iNaturalist,NJ_Union Co._B9_B_5956,"Union Co., NJ B9",NJ_Union Co._B9_B_5956_Aves_all_observations,B,40.676314,-74.23141,1.35622310382626,1
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,4
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,157
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,147
"Union Co., NJ",Union Co.,NJ,2018,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,76
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,93
"Union Co., NJ",Union Co.,NJ,2013,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,214
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,85
"Union Co., NJ",Union Co.,NJ,2015,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,57
"Union Co., NJ",Union Co.,NJ,2014,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,73
"Union Co., NJ",Union Co.,NJ,2012,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,1
"Union Co., NJ",Union Co.,NJ,2011,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,17
"Union Co., NJ",Union Co.,NJ,2010,ebird,NJ_Union Co._C1_C_5957,"Union Co., NJ C1",NJ_Union Co._C1_C_5957_Aves_all_observations,C,40.680345,-74.440799,0.532860890071473,15
"Union Co., NJ",Union Co.,NJ,2017,ebird,NJ_Union Co._C10_C_5958,"Union Co., NJ C10",NJ_Union Co._C10_C_5958_Aves_all_observations,C,40.683342,-74.27345,2.8174277685995,2
"Union Co., NJ",Union Co.,NJ,2016,iNaturalist,NJ_Union Co._C11_C_5959,"Union Co., NJ C11",NJ_Union Co._C11_C_5959_Aves_all_observations,C,40.673478,-74.270926,0.352650871859946,27
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._C12_C_5960,"Union Co., NJ C12",NJ_Union Co._C12_C_5960_Aves_all_observations,C,40.696785,-74.241066,0.246595937783211,35
"Union Co., NJ",Union Co.,NJ,2017,iNaturalist,NJ_Union Co._C12_C_5960,"Union Co., NJ C12",NJ_Union Co._C12_C_5960_Aves_all_observations,C,40.696785,-74.241066,0.246595937783211,1
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._C12_C_5960,"Union Co., NJ C12",NJ_Union Co._C12_C_5960_Aves_all_observations,C,40.696785,-74.241066,0.246595937783211,16
"Union Co., NJ",Union Co.,NJ,2016,ebird,NJ_Union Co._C13_C_5962,"Union Co., NJ C13",NJ_Union Co._C13_C_5962_Aves_all_observations,C,40.7012,-74.23019,3.01526985455371,5
"Union Co., NJ",Union Co.,NJ,2018,iNaturalist,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,4
"Union Co., NJ",Union Co.,NJ,2016,iNaturalist,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,1
"Union Co., NJ",Union Co.,NJ,2008,ebird,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,16
"Union Co., NJ",Union Co.,NJ,2007,ebird,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,8
"Union Co., NJ",Union Co.,NJ,2006,ebird,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,8
"Union Co., NJ",Union Co.,NJ,2003,ebird,NJ_Union Co._C14_C_5963,"Union Co., NJ C14",NJ_Union Co._C14_C_5963_Aves_all_observations,C,40.695553,-74.228733,4.08610386982951,29
"Union Co., NJ",Union Co.,NJ,2020,ebird,NJ_Union Co._C15_C_5964,"Union Co., NJ C15",NJ_Union Co._C15_C_5964_Aves_all_observations,C,40.65327,-74.38871,0.556761963934712,67
"Union Co., NJ",Union Co.,NJ,2020,iNaturalist,NJ_Union Co._C15_C_5964,"Union Co., NJ C15",NJ_Union Co._C15_C_5964_Aves_all_observations,C,40.65327,-74.38871,0.556761963934712,3
"Union Co., NJ",Union Co.,NJ,2019,ebird,NJ_Union Co._C15_C_5964,"Union Co., NJ C15",NJ_Union Co._C15_C_5964_Aves_all_observations,C,40.65327,-74.38871,0.556761963934712,7
